1287 0.518721 4.74e-15 NAN NAN
1288 1.409065 8.74e-16 NAN NAN
1289 0.953182 2.48e-15 NAN NAN
1290 0.906977 1.37e-13 NAN NAN
1291 0.435194 7.96e-15 NAN NAN
1292 0.284697 1.09e-15 NAN NAN
1293 1.205303 1.15e-14 21.000 8.00
1294 0.467894 5.68e-15 NAN NAN
1295 0.957751 1.40e-14 NAN NAN
1296 2.180195 9.70e-14 NAN NAN
1297 0.451473 1.76e-15 NAN NAN
1298 0.428979 5.15e-15 NAN NAN
1299 1.326149 1.02e-16 NAN NAN
1300 0.524151 1.46e-14 NAN NAN
1301 0.336337 8.77e-17 31.000 12.00
1302 0.101436 5.57e-15 5.790 NAN
1303 0.397882 3.35e-14 20.700 NAN
1304 0.275578 2.14e-14 NAN NAN
1305 0.905137 1.29e-15 195.000 NAN
1306 0.126400 6.12e-16 NAN NAN
1307 1.048132 1.55e-15 NAN NAN
1308 3.914658 5.13e-15 NAN NAN
1309 1.366450 1.85e-15 NAN NAN
1310 0.573197 6.39e-16 NAN 11.00
1311 1.146595 4.16e-15 47.100 8.00
1312 3.453121 4.52e-15 NAN NAN
1313 0.246817 6.47e-17 NAN NAN
1314 0.845348 1.81e-14 NAN NAN
1315 1.678106 9.29e-16 NAN NAN
1316 1.393484 2.67e-13 NAN NAN
1317 0.258685 7.52e-16 NAN NAN
1318 0.345401 2.40e-16 NAN NAN
1319 0.620217 1.22e-15 27.550 NAN
1320 0.267440 2.08e-13 22.700 3.40
1321 0.080907 6.21e-14 NAN NAN
1322 0.420252 3.71e-17 NAN NAN
1323 0.370483 1.70e-15 NAN NAN
1324 0.356929 5.46e-17 NAN 5.00
1325 0.139760 3.12e-14 43.420 NAN
1326 0.630983 1.40e-14 NAN NAN
1327 0.415823 4.03e-14 23.000 NAN
1328 0.349951 6.93e-15 26.000 NAN
1329 0.502924 4.74e-15 NAN NAN
1330 3.687219 1.05e-14 210.000 NAN
1331 0.745828 4.61e-15 NAN NAN
1332 4.693233 2.43e-14 NAN NAN
1333 0.256844 2.04e-15 NAN NAN
1334 0.551059 5.06e-15 NAN NAN
1335 1.044313 2.55e-14 NAN NAN
1336 0.933972 3.93e-15 32.000 1.50
1337 0.385194 1.42e-16 17.000 NAN
1338 0.374262 5.71e-15 NAN NAN
1339 0.389869 5.13e-15 20.430 NAN
1340 0.612209 2.05e-16 67.600 131.00
1341 1.279193 1.86e-15 85.000 6.50
1342 0.318817 3.24e-15 NAN NAN
1343 0.288219 2.36e-15 15.100 13.70
1344 1.299693 4.56e-16 NAN NAN
1345 0.355725 2.29e-15 NAN NAN
1346 0.801693 2.57e-15 NAN NAN
1347 0.636584 5.23e-16 NAN NAN
1348 0.655450 7.46e-15 36.000 165.00
1349 0.554756 1.27e-14 NAN NAN
1350 2.663080 1.32e-13 NAN NAN
1351 0.690576 8.67e-15 NAN NAN
1352 0.614757 3.11e-14 NAN NAN
1353 0.832002 1.80e-17 NAN NAN
1354 0.643999 2.29e-15 34.000 3.90
1355 1.781928 1.64e-15 69.000 11.00
1356 1.830857 1.31e-16 66.000 0.60
1357 1.956858 8.23e-16 120.000 NAN
1358 1.223777 2.41e-15 NAN NAN
1359 1.524672 2.00e-15 NAN NAN
1360 0.746577 1.29e-14 29.000 15.00
1361 0.673503 7.71e-15 136.800 22.00
1362 0.487813 2.10e-16 56.000 0.60
1363 0.729304 4.03e-15 23.000 58.00
1364 0.301459 6.79e-16 NAN NAN
1365 0.374117 1.92e-14 NAN NAN
1366 0.431887 3.40e-15 37.500 23.00
1367 0.887325 1.33e-15 NAN NAN
1368 0.357155 3.69e-14 NAN NAN
1369 0.651185 4.45e-16 33.000 0.80
1370 0.139525 1.18e-16 22.000 16.00
1371 0.379387 8.90e-16 NAN NAN
1372 0.208958 4.11e-16 NAN NAN
1373 0.263345 1.73e-14 NAN NAN
1374 1.856570 2.76e-16 93.000 4.40
1375 0.750808 7.42e-16 26.000 6.00
1376 0.643181 3.05e-15 15.000 9.80
1377 0.441210 1.11e-15 NAN NAN
1378 0.989706 1.35e-13 46.000 0.50
1379 0.648040 4.94e-15 NAN NAN
1380 0.218253 3.50e-15 NAN NAN
1381 1.043362 1.15e-14 NAN NAN
1382 0.267275 2.14e-15 NAN 2.80
1383 1.286564 1.52e-16 NAN NAN
1384 0.775345 1.32e-16 NAN NAN
1385 1.019093 2.05e-16 93.000 4.60
1386 0.351879 1.14e-15 32.040 NAN
1387 0.240153 8.22e-15 NAN NAN
1388 1.138403 3.15e-15 NAN NAN
1389 0.363676 1.84e-14 NAN NAN
1390 0.574698 6.71e-16 23.000 NAN
1391 0.226107 9.43e-14 NAN 0.40
1392 1.420160 1.60e-13 30.000 NAN
1393 0.827097 1.95e-15 33.000 0.80
1394 0.632235 3.08e-15 NAN NAN
1395 1.235757 5.41e-16 72.500 23.00
1396 0.846793 9.80e-16 59.000 NAN
1397 0.291021 2.59e-15 7.600 6.10
1398 0.212353 8.25e-16 18.000 3.50
1399 0.185397 2.39e-15 NAN NAN
1400 0.336555 3.49e-14 NAN NAN
1401 0.830270 9.80e-17 NAN 5.00
1402 0.377578 1.70e-17 14.000 0.90
1403 1.016948 5.52e-15 31.000 12.00
1404 0.989831 5.53e-15 23.600 21.00
1405 0.755993 2.06e-14 NAN NAN
1406 0.237161 1.52e-13 NAN NAN
1407 0.222949 3.58e-14 NAN NAN
1408 0.283641 2.64e-15 13.000 50.00
1409 0.996108 2.19e-16 85.000 1.10
1410 0.542451 9.70e-17 28.000 5.40
1411 1.360603 1.78e-16 NAN NAN
1412 0.337855 2.62e-16 29.020 NAN
1413 0.504605 2.19e-15 30.400 27.00
1414 2.330263 4.47e-15 NAN 21.00
1415 0.452867 1.92e-15 NAN NAN
1416 2.712423 6.12e-15 735.000 5.40
1417 0.325415 8.31e-15 22.000 NAN
1418 1.441742 8.23e-15 95.000 5.00
1419 0.460406 1.31e-17 20.000 1.90
1420 0.409349 1.58e-14 31.000 1.60
1421 2.232969 1.02e-14 42.000 6.00
1422 0.621976 2.25e-16 16.000 1.60
1423 0.825936 4.07e-15 14.900 118.00
1424 1.616130 2.79e-13 60.000 NAN
1425 0.134409 4.57e-15 NAN NAN
1426 0.163246 1.76e-14 NAN NAN
1427 1.241965 4.32e-16 51.000 0.80
1428 0.837148 1.67e-14 52.000 NAN
1429 0.306069 5.02e-15 NAN NAN
1430 0.521473 8.04e-16 22.000 5.20
1431 0.457527 1.02e-15 NAN NAN
1432 0.693811 3.32e-17 26.670 NAN
1433 0.600997 6.56e-16 NAN 1.10
1434 0.317306 2.99e-16 NAN NAN
1435 1.542704 3.31e-15 24.000 1.90
1436 2.058314 1.39e-16 60.000 1.70
1437 0.342777 1.57e-15 NAN NAN
1438 0.404547 1.53e-14 13.000 23.00
1439 0.297494 4.89e-17 NAN NAN
1440 1.616231 4.05e-16 60.600 4.50
1441 0.541752 1.07e-14 230.000 1.14
1442 0.439995 2.90e-15 19.000 NAN
1443 2.182746 1.31e-14 NAN NAN
1444 0.270254 2.52e-15 14.100 20.00
1445 1.618339 6.81e-16 NAN NAN
1446 0.628970 3.40e-17 NAN NAN
1447 0.227387 2.35e-14 NAN NAN
1448 0.281842 3.65e-15 11.000 12.00
1449 2.129665 1.75e-14 81.000 0.44
1450 0.194631 7.20e-15 9.100 43.00
1451 0.334725 3.24e-16 NAN NAN
1452 0.425897 2.86e-15 NAN 3.00
1453 0.798693 8.65e-16 NAN NAN
1454 0.370883 2.54e-15 29.000 0.80
1455 1.272260 7.67e-15 40.500 16.00
1456 1.603984 5.89e-16 81.000 NAN
1457 0.571400 3.79e-15 NAN NAN
1458 0.562790 2.16e-16 NAN NAN
1459 2.215802 6.48e-15 NAN NAN
1460 0.509886 1.56e-16 NAN NAN
1461 0.785522 3.44e-17 28.100 6.00
1462 0.210648 5.36e-15 NAN NAN
1463 0.618183 5.60e-15 40.000 3.20
1464 0.143576 9.80e-16 NAN NAN
1465 0.821035 8.96e-16 76.900 34.00
1466 0.760681 5.00e-17 27.000 2.30
1467 1.337302 1.35e-15 40.800 57.00
1468 0.236171 1.34e-14 NAN NAN
1469 1.172763 6.49e-16 NAN 3.80
1470 1.077924 8.18e-15 32.700 30.00
1471 0.547209 4.30e-17 28.000 1.50
1472 2.935186 3.64e-13 NAN NAN
1473 0.158043 2.56e-15 NAN NAN
1474 0.237790 2.09e-15 28.000 4.00
1475 1.074078 2.46e-15 30.900 22.00
1476 0.318062 3.75e-16 NAN NAN
1477 4.864284 3.64e-14 NAN NAN
1478 1.324922 2.19e-16 65.400 9.00
1479 0.579823 1.80e-14 25.600 8.00
1480 1.346012 1.43e-15 88.000 0.80
1481 0.299072 3.50e-15 NAN NAN
1482 0.290305 6.35e-17 NAN NAN
1483 0.482766 1.16e-16 52.000 3.40
1484 0.298313 2.24e-15 43.000 2.20
1485 1.431066 7.71e-16 130.000 6.00
1486 0.068730 1.32e-14 NAN NAN
1487 0.817330 6.35e-15 NAN NAN
1488 1.220470 2.36e-15 49.000 1.70
1489 0.257832 2.56e-15 NAN NAN
1490 0.723599 2.14e-15 NAN NAN
1491 0.760032 3.66e-15 NAN 5.00
1492 0.314355 5.01e-15 27.000 1.20
1493 0.501123 1.01e-16 NAN NAN
1494 0.268217 4.22e-15 40.000 29.00
1495 0.144470 5.76e-14 9.200 7.80
1496 0.571420 2.84e-16 28.000 9.00
1497 0.437454 2.18e-16 14.600 0.34
1498 0.928324 3.18e-16 37.000 2.00
1499 0.813690 8.11e-15 40.900 7.50
1500 0.178432 1.31e-13 NAN NAN
1501 0.358738 6.00e-15 17.700 242.00
1502 0.654408 3.78e-16 60.000 1.30
1503 0.080118 6.08e-14 NAN NAN
1504 0.967338 4.04e-15 NAN 2.00
1505 2.872774 5.61e-15 NAN NAN
1506 0.200980 6.43e-16 20.100 6.60
1507 1.657429 3.48e-15 NAN NAN
1508 1.121562 5.68e-15 22.000 3.20
1509 0.687082 3.40e-15 NAN NAN
1510 0.166116 4.24e-14 NAN 1.00
1511 0.645302 1.83e-14 NAN 3.00
1512 0.546824 7.68e-14 NAN NAN
1513 0.217317 1.91e-16 NAN NAN
1514 0.905394 9.96e-16 31.000 1.80
1515 0.559084 1.24e-15 NAN NAN
1516 2.306153 1.61e-13 NAN NAN
1517 0.402858 9.56e-16 12.100 13.00
1518 0.696262 1.01e-16 92.000 2.80
1519 0.446226 4.66e-16 22.000 NAN
1520 0.972429 1.66e-15 22.900 12.90
1521 0.841158 9.86e-16 30.500 7.50
1522 1.996899 7.30e-16 85.000 1.90
1523 1.045632 5.35e-16 65.000 6.00
1524 1.068708 2.42e-16 49.000 1.20
1525 0.491865 1.99e-15 18.900 NAN
1526 0.440618 2.41e-17 34.700 40.00
1527 1.334450 8.89e-16 55.000 3.00
1528 0.515167 5.64e-15 NAN NAN
1529 0.435060 2.20e-14 NAN 1.50
1530 0.959448 1.49e-15 26.500 9.30
1531 1.480744 4.78e-16 NAN NAN
1532 0.157509 5.23e-16 NAN NAN
1533 0.196627 9.02e-15 NAN NAN
1534 0.717311 7.06e-15 50.300 145.00
1535 1.319373 1.23e-16 NAN NAN
1536 0.957617 3.27e-15 20.000 5.20
1537 5.094083 3.03e-15 56.000 1.20
1538 0.275026 1.28e-16 NAN 6.00
1539 0.851890 2.86e-15 28.000 2.20
1540 1.333965 1.77e-15 NAN NAN
1541 0.426677 1.71e-18 17.700 6.60
1542 0.518938 1.37e-15 13.200 26.00
1543 0.303911 2.20e-16 NAN NAN
1544 0.307683 3.11e-15 NAN NAN
1545 0.276497 2.25e-16 19.000 0.40
1546 0.696761 1.05e-13 40.500 5.50
1547 0.905067 1.74e-15 46.700 53.00
1548 2.111265 7.46e-14 40.400 14.50
1549 2.279661 2.57e-14 71.000 8.00
1550 0.615034 2.81e-16 NAN NAN
1551 0.580871 4.60e-17 103.100 20.00
1552 0.163695 2.49e-14 NAN NAN
1553 0.325724 1.37e-16 NAN NAN
1554 0.458735 3.32e-16 16.600 1.51
1555 0.608205 1.56e-14 NAN NAN
1556 0.589196 5.40e-15 32.000 2.70
1557 1.438369 1.47e-15 NAN NAN
1558 0.565369 9.07e-17 NAN NAN
1559 1.442448 3.62e-15 NAN NAN
1560 0.931733 1.79e-15 NAN NAN
1561 0.544002 5.48e-16 NAN NAN
1562 0.580187 6.01e-16 NAN NAN
1563 0.276028 1.52e-16 NAN NAN
1564 0.230194 8.85e-15 40.000 26.00
1565 2.303299 5.10e-16 67.000 0.40
1566 0.537143 9.96e-16 NAN 1.50
1567 0.557953 1.48e-16 22.200 314.00
1568 0.387664 1.84e-15 NAN NAN
1569 0.343402 1.89e-15 15.800 71.00
1570 0.529197 3.06e-15 29.400 77.00
1571 0.372619 2.51e-15 14.900 6.50
1572 0.398173 2.03e-16 21.000 0.70
1573 1.099651 3.09e-16 NAN NAN
1574 1.216805 1.23e-14 43.900 18.00
1575 0.630513 8.85e-16 34.000 5.00
1576 1.281719 4.55e-16 NAN NAN
1577 2.074377 2.04e-15 NAN 2.00
1578 0.618715 4.50e-15 NAN 6.00
1579 1.577286 4.13e-15 75.000 7.00
1580 1.424568 9.44e-16 NAN 3.10
1581 0.865606 5.95e-16 79.000 0.60
1582 1.392715 6.30e-16 NAN NAN
1583 0.395555 1.95e-16 25.500 3.50
1584 1.546938 1.47e-15 34.400 20.00
1585 1.138286 1.82e-16 50.100 11.50
1586 0.476735 1.11e-14 24.800 4.60
1587 0.445945 4.18e-15 NAN NAN
1588 1.961572 1.10e-14 99.300 116.00
1589 0.283901 1.52e-17 NAN 1.80
1590 0.341336 1.96e-16 45.000 29.00
1591 0.815181 1.34e-15 22.900 9.00
1592 0.221508 3.69e-16 16.900 28.00
1593 1.423102 3.50e-15 50.000 6.00
1594 0.414871 8.62e-17 102.000 26.00
1595 3.953853 3.24e-15 NAN NAN
1596 1.202852 2.62e-15 23.600 18.00
1597 1.014685 7.15e-16 152.800 230.00
1598 0.440153 2.89e-16 19.700 9.00
1599 0.694053 7.68e-16 NAN 4.00
1600 0.325771 2.26e-16 40.000 7.00
1601 0.056133 9.54e-18 7.500 1.00
1602 1.227235 1.60e-17 NAN NAN
1603 1.083514 1.42e-15 NAN NAN
1604 8.509827 4.96e-16 65.000 16.00
1605 0.380140 1.68e-16 35.100 32.00
1606 0.332206 1.01e-14 24.900 15.60
1607 0.593534 7.08e-16 68.000 1.60
1608 1.609020 9.16e-16 42.000 2.10
1609 1.030002 1.24e-15 31.900 12.00
1610 1.373654 4.23e-15 90.000 2.10
1611 0.498149 1.42e-17 17.000 2.70
1612 1.525266 3.43e-15 114.200 105.00
1613 0.938014 9.00e-16 55.000 1.50
1614 0.933161 6.99e-15 NAN NAN
1615 1.004593 4.95e-16 59.000 6.30
1616 0.374196 2.37e-15 13.000 3.70
1617 1.056844 6.51e-16 NAN NAN
1618 0.538469 2.77e-15 13.100 111.00
1619 0.281399 6.17e-18 NAN NAN
1620 0.682542 9.66e-15 33.400 22.00
1621 0.443055 2.26e-15 35.300 17.00
1622 1.358745 2.22e-16 221.000 2.60
1623 0.059767 1.58e-19 3.940 3.00
1624 1.664501 4.82e-15 56.100 2.40
1625 0.596799 1.13e-16 29.000 0.16
1626 0.477233 6.59e-16 24.000 11.00
1627 0.792236 6.65e-17 47.000 2.40
1628 0.368246 5.75e-15 32.200 34.00
1629 1.206404 2.04e-15 NAN 12.00
1630 1.575886 2.89e-15 34.100 24.00
1631 0.535829 8.70e-18 23.000 2.00
1632 0.475068 1.99e-16 34.500 19.00
1633 0.349434 1.12e-16 14.600 89.00
1634 1.444653 1.05e-15 35.500 15.00
1635 2.256488 7.04e-15 153.700 36.00
1636 2.347486 2.59e-15 80.000 4.00
1637 1.436310 2.83e-15 150.000 8.00
1638 0.233652 3.53e-16 22.900 17.00
1639 1.643622 4.63e-15 35.000 42.00
1640 0.495370 1.93e-13 35.700 10.00
1641 1.181463 1.36e-15 73.000 11.00
1642 0.944784 1.63e-14 37.000 17.00
